file_name,entropy_bucket,depth,spatial_entropy,visual_entropy,spatial_espinometry,visual_espinometry,stopped_ratio,survival_rate,belief_state_entropy,decision_difficulty,pursue_rate,visited_cells
../poster/plan/04/60/10_04.json,04,60,0.773862,0.934277,0.522109,0.925207,0.845712,0.46,0.152952,0.273351,0.59184,29.17
../poster/plan/04/70/06_04.json,04,70,0.782476,0.944461,0.459224,0.910395,0.806544,0.869999,0.10872,0.419593,0.681127,28.36
../poster/plan/04/60/02_04.json,04,60,0.77699,0.936496,0.471647,0.916523,0.878295,0.7,0.102727,0.410106,0.714313,35.76
../poster/plan/04/60/09_04.json,04,60,0.770945,0.94076,0.486284,0.918422,0.900672,0.77,0.087907,0.468952,0.7451,30.02
../poster/plan/04/70/09_04.json,04,70,0.770945,0.94076,0.486284,0.918422,0.895712,0.68,0.0789477,0.465615,0.771724,30.57
../poster/plan/04/70/11_04.json,04,70,0.774068,0.94163,0.457246,0.910423,0.883499,0.42,0.0830564,0.446635,0.766158,26.78
../poster/plan/04/70/01_04.json,04,70,0.710712,0.944493,0.534068,0.924031,0.930998,0.48,0.0502718,0.416825,0.836329,39.18
../poster/plan/04/70/05_04.json,04,70,0.707827,0.940076,0.463759,0.92242,0.901079,0.5,0.0651734,0.478025,0.807965,33.61
../poster/plan/04/70/10_04.json,04,70,0.773862,0.934277,0.522109,0.925207,0.867852,0.51,0.136873,0.294613,0.630277,29.24
../poster/plan/04/60/15_04.json,04,60,0.784103,0.934176,0.462305,0.915813,0.937523,0.37,0.0467859,0.420134,0.863845,37.02
../poster/plan/04/70/16_04.json,04,70,0.768102,0.943086,0.476826,0.921296,0.900397,0.69,0.0530916,0.382673,0.843582,29.24
../poster/plan/04/70/18_04.json,04,70,0.777456,0.934893,0.478378,0.931918,0.875482,0.79,0.119555,0.4483,0.671318,33.5
../poster/plan/04/70/07_04.json,04,70,0.777971,0.931784,0.501218,0.927358,0.90464,0.59,0.0548885,0.457946,0.834737,34.94
../poster/plan/04/60/14_04.json,04,60,0.717486,0.939681,0.524726,0.911922,0.935317,0.56,0.0650989,0.500818,0.80741,42.48
../poster/plan/04/70/03_04.json,04,70,0.702529,0.940495,0.44573,0.910962,0.874648,0.38,0.101128,0.411322,0.721912,24.75
../poster/plan/04/70/08_04.json,04,70,0.781145,0.937069,0.487822,0.907707,0.89469,0.929999,0.0938748,0.485351,0.735407,29.55
../poster/plan/04/90/06_04.json,04,90,0.782476,0.944461,0.459224,0.910395,0.795207,0.859999,0.149965,0.390196,0.652518,28.22
../poster/plan/04/70/19_04.json,04,70,0.776235,0.935195,0.461,0.916728,0.913639,0.57,0.0972387,0.384289,0.728765,34.29
../poster/plan/04/90/04_04.json,04,90,0.787237,0.937632,0.525954,0.909127,0.881223,0.46,0.0948304,0.484078,0.796027,24.85
../poster/plan/04/90/09_04.json,04,90,0.770945,0.94076,0.486284,0.918422,0.897615,0.83,0.115171,0.465956,0.735199,31
../poster/plan/04/90/18_04.json,04,90,0.777456,0.934893,0.478378,0.931918,0.847958,0.83,0.145212,0.44741,0.679598,31.4
../poster/plan/04/90/17_04.json,04,90,0.785855,0.945086,0.534653,0.926634,0.894015,0.45,0.0679049,0.443857,0.841641,33.13
../poster/plan/04/90/12_04.json,04,90,0.785217,0.934462,0.508243,0.899158,0.886534,0.82,0.139408,0.542243,0.680875,31.64
../poster/plan/04/70/13_04.json,04,70,0.780315,0.929764,0.509402,0.934475,0.914907,0.51,0.0894135,0.462303,0.746485,39.04
../poster/plan/04/90/16_04.json,04,90,0.768102,0.943086,0.476826,0.921296,0.895738,0.76,0.0649166,0.399507,0.848956,28.13
../poster/plan/04/90/11_04.json,04,90,0.774068,0.94163,0.457246,0.910423,0.884207,0.42,0.110704,0.454317,0.743318,26.24
../poster/plan/04/90/03_04.json,04,90,0.702529,0.940495,0.44573,0.910962,0.88175,0.38,0.123243,0.418244,0.725484,24.91
../poster/plan/01/400/03_01.json,01,400,0.520053,0.88891,0.298849,0.87334,0.884196,0,0.00119633,0.00647424,0.996759,77.18
../poster/plan/04/70/15_04.json,04,70,0.784103,0.934176,0.462305,0.915813,0.918751,0.47,0.0560561,0.406481,0.833426,36.39
../poster/plan/04/70/00_04.json,04,70,0.710712,0.944493,0.534068,0.924031,0.930998,0.48,0.0502718,0.416825,0.836329,39.18
../poster/plan/04/70/14_04.json,04,70,0.717486,0.939681,0.524726,0.911922,0.916362,0.56,0.0688565,0.49628,0.799985,42.44
../poster/plan/04/90/07_04.json,04,90,0.777971,0.931784,0.501218,0.927358,0.901009,0.5,0.0730598,0.481703,0.819171,37.21
../poster/plan/04/90/08_04.json,04,90,0.781145,0.937069,0.487822,0.907707,0.88564,0.849999,0.114315,0.506813,0.746478,28.38
../poster/plan/04/90/00_04.json,04,90,0.710712,0.944493,0.534068,0.924031,0.922027,0.59,0.0668466,0.403363,0.815773,37.34
../poster/plan/04/90/10_04.json,04,90,0.773862,0.934277,0.522109,0.925207,0.85161,0.52,0.200192,0.259495,0.581168,29.26
../poster/plan/04/90/14_04.json,04,90,0.717486,0.939681,0.524726,0.911922,0.921826,0.54,0.0920827,0.475285,0.779718,42.52
../poster/plan/04/90/19_04.json,04,90,0.776235,0.935195,0.461,0.916728,0.907253,0.72,0.126413,0.376716,0.719707,33.66
../poster/plan/04/100/04_04.json,04,100,0.787237,0.937632,0.525954,0.909127,0.871944,0.34,0.0804119,0.488644,0.783657,24.06
../poster/plan/04/100/18_04.json,04,100,0.777456,0.934893,0.478378,0.931918,0.855069,0.81,0.104161,0.441481,0.705934,31.72
../poster/plan/04/100/11_04.json,04,100,0.774068,0.94163,0.457246,0.910423,0.886185,0.38,0.0923918,0.462488,0.737259,26.44
../poster/plan/04/100/09_04.json,04,100,0.770945,0.94076,0.486284,0.918422,0.897959,0.75,0.0807403,0.482538,0.76229,30.2
../poster/plan/04/90/13_04.json,04,90,0.780315,0.929764,0.509402,0.934475,0.916237,0.44,0.104768,0.485747,0.764985,41.23
../poster/plan/04/100/05_04.json,04,100,0.707827,0.940076,0.463759,0.92242,0.901502,0.54,0.0751197,0.476691,0.776166,34.39
../poster/plan/04/100/06_04.json,04,100,0.782476,0.944461,0.459224,0.910395,0.795829,0.899999,0.115096,0.401322,0.668319,28.33
